"X1","X2"
0.722068,0.059823
0.469610,0.289250
0.300667,0.749324
0.412295,0.879430
0.500066,0.256946
0.508480,0.193229
0.947271,0.234310
0.978057,0.300007
0.242262,0.599452
0.425493,0.102389
0.756979,0.610341
0.439121,0.975252
0.087210,0.737907
0.912526,0.915792
0.036725,0.511087
0.279846,0.904078
0.852042,0.496370
0.694483,0.372896
0.752689,0.136079
0.705636,0.404771
0.659770,0.618392
0.817033,0.359995
0.708045,0.917079
0.071636,0.732429
0.249357,0.973702
0.638586,0.471161
0.194681,0.036989
0.289349,0.361975
0.477001,0.257573
0.564542,0.301062
0.533459,0.781066
0.218439,0.339009
0.351779,0.307596
0.152148,0.904771
0.016465,0.615555
0.815515,0.871940
0.448492,0.968686
0.689632,0.608526
0.923283,0.663103
0.876130,0.049957
0.813337,0.592358
0.076091,0.882235
0.011054,0.739359
0.890187,0.165479
0.216921,0.461427
0.092226,0.362799
0.770145,0.399459
0.690391,0.704679
0.053026,0.200785
0.067115,0.533954
0.476374,0.837029
0.457335,0.964265
0.201742,0.848050
0.496799,0.859797
0.949911,0.880189
0.429420,0.387481
0.428397,0.644559
0.253481,0.860490
0.343859,0.999373
0.798027,0.886524
0.458094,0.477133
0.331519,0.064212
0.687818,0.044051
0.612948,0.576487
0.810665,0.152412
0.619085,0.214017
0.860127,0.809741
0.076816,0.270804
0.135188,0.576849
0.116347,0.214842
0.894641,0.951627
0.978651,0.674421
0.343826,0.996601
0.792384,0.409787
0.493269,0.481027
0.346169,0.733914
0.192965,0.229064
0.995974,0.397644
0.306012,0.392530
0.326338,0.512869
0.801986,0.210519
0.135155,0.208144
0.110704,0.799545
0.929816,0.517158
0.993302,0.948327
0.849007,0.106877
0.175378,0.382169
0.988649,0.730845
0.053422,0.701280
0.134825,0.616248
0.054280,0.991124
0.281528,0.467696
0.139774,0.441101
0.900647,0.866858
0.005510,0.094668
0.942289,0.282320
0.126048,0.557513
0.553455,0.889164
0.637663,0.931169
0.036692,0.155745
0.274203,0.787237
0.887217,0.400284
0.709134,0.846565
0.257837,0.604402
0.088629,0.953706
0.155118,0.031941
0.524286,0.493665
0.649904,0.907543
0.129974,0.092259
0.224873,0.868046
0.452023,0.298984
0.293341,0.423513
0.159704,0.841945
0.308553,0.809873
0.760806,0.293506
0.093612,0.481423
0.007094,0.802019
0.213093,0.942817
0.437735,0.159110
0.850261,0.366099
0.389791,0.967003
0.652049,0.319079
0.496733,0.879760
0.938626,0.313700
0.499769,0.954695
0.457698,0.202204
0.263809,0.777998
0.109879,0.811225
0.788755,0.526199
0.872632,0.503333
0.215238,0.570382
0.804494,0.102488
0.563981,0.627368
0.437537,0.903682
0.816406,0.428265
0.600838,0.659176
0.739952,0.374612
0.527717,0.431202
0.236686,0.164258
0.471953,0.251435
0.701280,0.245463
0.915000,0.218241
0.459909,0.536164
0.641853,0.217251
0.753283,0.365901
0.807200,0.932951
0.026628,0.462219
0.553323,0.499010
0.615093,0.826932
0.177391,0.227612
0.332805,0.147925
0.907873,0.442190
0.241173,0.054115
0.239293,0.307431
0.917706,0.876394
0.922590,0.734838
0.757639,0.387976
0.551970,0.729690
0.383752,0.502640
0.619514,0.451198
0.933479,0.603478
0.619580,0.794793
0.944763,0.699927
0.549231,0.383554
0.915462,0.969214
0.538903,0.699333
0.149409,0.281396
0.548175,0.398601
0.734904,0.557117
0.664456,0.821059
0.618227,0.217416
0.713423,0.394278
0.991355,0.813667
0.516102,0.946182
0.250610,0.738006
0.852999,0.932819
0.858114,0.439517
0.732660,0.594437
0.280769,0.239755
0.009998,0.236422
0.709628,0.663235
0.342473,0.072659
0.561044,0.496931
0.935392,0.469379
0.946842,0.730548
0.904705,0.650201
0.699531,0.830958
0.615951,0.920016
0.324094,0.237511
0.418300,0.850525
0.526958,0.285422
0.106910,0.090972
0.280934,0.646704
0.038210,0.229361
0.533756,0.448723
0.269221,0.177820
0.035208,0.583977
0.020293,0.440705
0.470006,0.798753
0.368376,0.380948
0.990233,0.520854
0.324259,0.583944
0.446512,0.435029
0.351086,0.822609
0.033657,0.484162
0.755131,0.273048
0.123144,0.962780
0.056919,0.592655
0.732924,0.933314
0.325909,0.524649
0.728635,0.236587
0.592424,0.691612
0.301161,0.953409
0.496931,0.980895
0.972481,0.708375
0.288722,0.836435
0.369795,0.862107
0.232825,0.277437
0.811819,0.717581
0.816571,0.419818
0.629050,0.206296
0.564080,0.481720
0.454464,0.853098
0.710882,0.728107
0.556886,0.230218
0.224444,0.596285
0.378671,0.557579
0.750610,0.900515
0.350162,0.883455
0.875701,0.949350
0.739985,0.282815
0.533360,0.642645
0.201511,0.531314
0.457302,0.382993
0.196100,0.872731
0.531974,0.104864
0.964561,0.035966
0.934600,0.186036
0.811423,0.997129
0.748862,0.500594
0.051112,0.099320
0.739886,0.082525
0.516432,0.193823
0.307035,0.336468
0.501254,0.870620
0.711608,0.741668
0.681020,0.562760
0.450637,0.791526
0.056358,0.138058
0.637003,0.745298
0.923876,0.187026
0.977694,0.167360
0.180195,0.784927
0.812413,0.003003
0.918135,0.516465
0.995941,0.829143
0.300370,0.607866
0.361513,0.549594
0.816637,0.527090
0.640335,0.656570
0.493731,0.926285
0.425163,0.315812
0.700554,0.317891
0.790866,0.675444
0.233716,0.172507
0.964166,0.670263
0.866891,0.281495
0.233485,0.415627
0.924668,0.485547
0.113080,0.511417
0.336039,0.960833
0.460800,0.257804
0.794199,0.340791
0.803603,0.614070
0.411635,0.616545
0.387217,0.042170
0.211938,0.252986
0.240249,0.512209
0.081304,0.097010
0.902561,0.685277
0.332772,0.863756
0.902231,0.561209
0.276348,0.524781
0.253943,0.259289
0.422854,0.596186
0.305583,0.540553
0.252986,0.972085
0.259223,0.193064
0.325612,0.205933
0.677853,0.419290
0.908995,0.115489
0.433017,0.863426
0.043391,0.504455
0.419587,0.763347
0.747014,0.291394
0.735168,0.118194
0.709595,0.328780
0.336831,0.548274
0.596219,0.300073
0.950043,0.610803
0.451990,0.054676
0.287699,0.403913
0.194879,0.470831
0.323203,0.980268
0.265954,0.600541
0.476638,0.289679
0.502475,0.823104
0.920379,0.569293
0.379595,0.915231
0.908599,0.414604
0.365307,0.309609
0.465485,0.250940
0.595394,0.160331
0.808982,0.576091
0.331321,0.084307
0.653963,0.500297
0.823995,0.048241
0.898568,0.297235
0.650069,0.122715
0.158186,0.106283
0.049000,0.280011
0.378770,0.160232
0.767538,0.559064
0.244638,0.155877
0.831749,0.809939
0.224477,0.304857
0.384313,0.433709
0.715436,0.595592
0.335511,0.438395
0.370521,0.401472
0.356959,0.050848
0.037979,0.745595
0.494259,0.238105
0.515442,0.952683
0.137761,0.856035
0.556457,0.233188
0.151092,0.107042
0.835940,0.410546
0.941068,0.611562
0.917310,0.185211
0.854880,0.855243
0.179700,0.096977
0.727777,0.679601
0.445720,0.887613
0.215667,0.664423
0.877846,0.276975
0.106712,0.638124
0.247080,0.753811
0.249258,0.651257
0.621659,0.012539
0.300205,0.156603
0.333300,0.934798
0.992510,0.780044
0.713588,0.163070
0.019534,0.047119
0.340230,0.104270
0.177358,0.933841
0.327163,0.615456
0.943048,0.854913
0.255824,0.040223
0.744473,0.918168
0.300700,0.919719
0.417937,0.186432
0.464891,0.065202
0.493830,0.214314
0.442091,0.860820
0.595031,0.056095
0.746915,0.647958
0.718241,0.445027
0.815119,0.542203
0.380783,0.255824
0.111694,0.000264
0.099056,0.045404
0.938098,0.809180
0.409490,0.174322
0.020458,0.982413
0.498218,0.969445
0.192503,0.739062
0.916980,0.114400
0.798456,0.676137
0.531446,0.291691
0.874282,0.169273
0.497360,0.114070
0.045800,0.619382
0.831486,0.530258
0.179337,0.201379
0.665710,0.636112
0.832640,0.407609
0.376823,0.106448
0.434633,0.308388
0.319871,0.040949
0.696100,0.042995
0.029136,0.394872
0.982149,0.915825
0.941926,0.516762
0.063981,0.880222
0.940375,0.393156
0.798819,0.620702
0.593513,0.757276
0.487362,0.247146
0.336204,0.507688
0.489012,0.319508
0.618326,0.953541
0.730350,0.003564
0.885831,0.612948
0.472151,0.423579
0.735135,0.853296
0.703953,0.762159
0.372006,0.087078
0.610869,0.977034
0.455190,0.044348
0.835016,0.627565
0.783079,0.937735
0.902165,0.285125
0.265063,0.039893
0.324292,0.861414
0.452155,0.158252
0.315911,0.218538
0.019006,0.587243
0.249951,0.002541
0.740150,0.437009
0.561572,0.163103
0.025638,0.052795
0.384049,0.080413
0.670296,0.830628
0.616908,0.863261
0.487725,0.476077
0.398271,0.882631
0.102092,0.807464
0.457170,0.879232
0.173530,0.222893
0.672672,0.336369
0.023131,0.853593
0.955256,0.813238
0.343463,0.872402
0.730317,0.048109
0.880189,0.274533
0.507325,0.218142
0.749786,0.519138
0.209101,0.288821
0.755032,0.675543
0.106217,0.189533
0.162443,0.598693
0.776876,0.971887
0.841418,0.159011
0.877681,0.349073
0.078499,0.038540
0.422953,0.628720
0.322510,0.136343
0.147463,0.450175
0.215271,0.427539
0.810137,0.534317
0.528806,0.899459
0.422887,0.701841
0.311225,0.712730
0.217812,0.585561
0.244572,0.713126
0.820465,0.653666
0.294826,0.426846
0.413614,0.415132
0.725764,0.400416
0.101531,0.869267
0.361249,0.508975
0.771497,0.540850
0.921732,0.023131
0.610935,0.978387
0.466475,0.277041
0.764667,0.649475
0.753778,0.706098
0.891837,0.444829
0.499043,0.508150
0.333564,0.398964
0.037616,0.619547
0.432192,0.558635
0.902363,0.082096
0.298918,0.120042
0.113245,0.646605
0.364251,0.212334
0.284927,0.520293
0.720946,0.487461
0.277767,0.840593
0.496568,0.577179
0.910414,0.271596
0.675642,0.713060
0.530951,0.642315
0.789646,0.474559
0.024946,0.621560
0.265558,0.904837
0.408929,0.626906
0.924569,0.824226
0.096153,0.762258
0.441563,0.104105
0.504752,0.905464
0.309675,0.734739
0.952650,0.370950
0.897743,0.801260
0.509008,0.812281
0.037517,0.707814
0.415264,0.739952
0.007853,0.267637
0.342869,0.032007
0.628753,0.505016
0.513298,0.859830
0.771035,0.885864
0.842737,0.363624
0.103346,0.541345
0.671583,0.108262
0.836963,0.620537
0.115951,0.728899
0.826932,0.366429
0.400713,0.023725
0.519633,0.080512
0.854352,0.847654
0.089421,0.791691
0.290537,0.166436
0.680129,0.626015
0.298291,0.670989
0.006038,0.406355
0.032535,0.890814
0.563288,0.214908
0.319046,0.962978
0.555039,0.626708
0.908500,0.790174
0.348380,0.905398
0.571009,0.723388
0.639345,0.418663
0.324457,0.007655
0.480367,0.316670
0.140038,0.465452
0.945786,0.055171
0.724147,0.489045
0.825084,0.112981
0.084736,0.432093
0.489342,0.317495
0.674751,0.607338
0.378605,0.458787
0.739326,0.908797
0.420511,0.307926
0.905002,0.961526
0.750313,0.376988
0.299380,0.839834
0.192239,0.446644
0.871841,0.820300
0.079819,0.086880
0.648650,0.942982
0.915594,0.187488
0.561473,0.246816
0.008711,0.450934
0.489573,0.558074
0.714248,0.985646
0.132383,0.525605
0.636772,0.401175
0.884379,0.999802
0.223883,0.960305
0.282749,0.166997
0.348545,0.722497
0.599221,0.265426
0.463473,0.651785
0.251204,0.103346
0.954563,0.774929
0.224972,0.283409
0.468950,0.744803
0.187818,0.101894
0.115753,0.525210
0.793077,0.333069
0.611760,0.286049
0.607536,0.198806
0.885336,0.193427
0.387514,0.268363
0.262720,0.156867
0.923711,0.980202
0.949482,0.589190
0.356068,0.337392
0.885666,0.029499
0.443938,0.073682
0.911008,0.672870
0.777206,0.729855
0.897842,0.531017
0.525935,0.331914
0.932027,0.087408
0.371313,0.033756
0.492378,0.805814
0.193823,0.595460
0.142645,0.415693
0.391507,0.496898
0.945456,0.463704
0.667723,0.754405
0.176797,0.753415
0.231241,0.583152
0.540982,0.298819
0.504884,0.395136
0.332244,0.961229
0.811951,0.325909
0.839141,0.054511
0.488352,0.375536
0.505477,0.590114
0.433808,0.496304
0.178809,0.361546
0.575431,0.183792
0.395400,0.611199
0.611232,0.122781
0.517257,0.117633
0.448096,0.232297
0.621923,0.953838
0.345344,0.054643
0.051904,0.398238
0.875305,0.494688
0.672276,0.083449
0.955454,0.352735
0.377318,0.668514
0.519270,0.980730
0.792285,0.679997
0.476341,0.955718
0.451693,0.378143
0.236917,0.038441
0.511450,0.611694
0.455058,0.207913
0.812446,0.759817
0.923777,0.684155
0.960767,0.670791
0.285719,0.372303
0.856365,0.033921
0.433611,0.834191
0.144955,0.476176
0.786478,0.899657
0.483304,0.735894
0.642216,0.569590
0.815350,0.966310
0.420280,0.199894
0.865505,0.380717
0.996535,0.481126
0.401934,0.750940
0.728404,0.157494
0.552927,0.088002
0.547383,0.135914
0.599485,0.376394
0.508612,0.737676
0.969841,0.876064
0.837359,0.678084
0.183660,0.626543
0.404837,0.761796
0.224906,0.024649
0.457665,0.239425
0.258167,0.179667
0.145054,0.901802
0.803405,0.104765
0.377780,0.018940
0.598264,0.257606
0.299842,0.306738
0.271233,0.757210
0.379397,0.235795
0.874744,0.555402
0.576355,0.525935
0.553389,0.457929
0.626378,0.761235
0.107042,0.928199
0.303504,0.644988
0.897545,0.934270
0.475153,0.689236
0.248565,0.544777
0.503168,0.698509
0.038837,0.139510
0.640962,0.995017
0.600937,0.137366
0.756880,0.626114
0.422194,0.688016
0.192734,0.334785
0.956477,0.581172
0.552234,0.958325
0.428892,0.826503
0.338118,0.153831
0.816274,0.458061
0.578268,0.783937
0.880651,0.832772
0.586320,0.232132
0.257342,0.925460
0.003993,0.173926
0.682736,0.914307
0.744044,0.255692
0.227348,0.977595
0.875206,0.140830
0.655349,0.222002
0.060945,0.183132
0.421270,0.497690
0.034746,0.599914
0.941332,0.181845
0.962450,0.276348
0.573484,0.530291
0.062496,0.207055
0.686465,0.612255
0.381608,0.304395
0.252755,0.354253
0.219725,0.929585
0.571834,0.883356
0.780407,0.932324
0.445126,0.354385
0.114103,0.952287
0.510955,0.787930
0.370422,0.519468
0.340032,0.345575
0.143503,0.436976
0.538210,0.157428
0.030918,0.076651
0.286808,0.183627
0.042533,0.582822
0.272883,0.242064
0.661519,0.633703
0.116050,0.993335
0.843859,0.847951
0.295189,0.842770
0.475681,0.951759
0.338844,0.697123
0.940408,0.901175
0.804461,0.996964
0.558338,0.472217
0.472712,0.218604
0.831057,0.598594
0.105986,0.954860
0.122946,0.230581
0.023065,0.658714
0.943971,0.295156
0.413812,0.765195
0.759619,0.609219
0.890517,0.782287
0.273345,0.549000
0.740513,0.424932
0.623639,0.085957
0.638751,0.784069
0.222893,0.855474
0.113476,0.136706
0.403748,0.512605
0.038705,0.165116
0.618392,0.398997
0.741635,0.625223
0.815482,0.534779
0.442850,0.978915
0.724807,0.367848
0.937933,0.267769
0.381278,0.054709
0.196331,0.409589
0.571471,0.446974
0.718340,0.877054
0.832046,0.848347
0.275259,0.910876
0.067742,0.665479
0.583581,0.458589
0.789052,0.874744
0.923415,0.451066
0.898700,0.580776
0.672639,0.890220
0.017488,0.112750
0.990431,0.392365
0.358114,0.484492
0.235465,0.329803
0.263182,0.724213
0.002673,0.560549
0.457038,0.411272
0.150960,0.736422
0.813370,0.660397
0.081733,0.584604
0.975912,0.548538
0.875536,0.345476
0.711773,0.419950
0.709232,0.228998
0.274764,0.386293
0.983139,0.440243
0.111166,0.719297
0.008777,0.714941
0.500858,0.965815
0.643899,0.114763
0.103082,0.738567
0.626444,0.029268
0.118326,0.033954
0.233155,0.839867
0.868244,0.452320
0.464825,0.796443
0.482545,0.983700
0.512440,0.190754
0.624332,0.808685
0.757243,0.089190
0.484261,0.340230
0.805847,0.517587
0.795321,0.022075
0.995446,0.796773
0.215733,0.040421
0.889131,0.952221
0.036362,0.776579
0.217779,0.567181
0.238930,0.552003
0.855639,0.941398
0.309477,0.915099
0.918795,0.391903
0.108757,0.405035
0.596912,0.663796
0.068501,0.169141
0.713357,0.091368
0.980070,0.714809
0.586452,0.943114
0.279912,0.210189
0.863327,0.151389
0.624134,0.038078
0.723388,0.549264
0.695308,0.470336
0.893750,0.895136
0.826305,0.958391
0.293506,0.837854
0.187917,0.106118
0.132680,0.251633
0.687554,0.279516
0.567808,0.075101
0.092028,0.916914
0.736290,0.704052
0.901439,0.092952
0.140929,0.987230
0.098099,0.798027
0.774467,0.256088
0.429519,0.045668
0.445324,0.854583
0.147958,0.983502
0.299908,0.156702
0.282518,0.951825
0.309048,0.708474
0.845443,0.853461
0.566027,0.790537
0.787369,0.967828
0.635650,0.460965
0.692536,0.283343
0.419785,0.733452
0.780868,0.149607
0.524121,0.731637
0.621692,0.837491
0.305847,0.043688
0.298126,0.514057
0.977859,0.414835
0.208408,0.349337
0.636541,0.083944
0.844882,0.437867
0.470105,0.310665
0.385303,0.432555
0.884709,0.396951
0.280308,0.273345
0.931037,0.013826
0.202039,0.377945
0.547581,0.004389
0.633340,0.754834
0.297565,0.827196
0.881938,0.273015
0.806375,0.957104
0.885600,0.616512
0.432654,0.036494
0.981357,0.276843
0.806507,0.615423
0.908170,0.849238
0.291955,0.064080
0.922755,0.021349
0.785851,0.671913
0.376097,0.565268
0.310500,0.222827
0.093678,0.325018
0.018379,0.901307
0.142744,0.019633
0.408434,0.376790
0.839933,0.805781
0.623771,0.589784
0.661321,0.439550
0.082195,0.600112
0.054874,0.215898
0.383092,0.133208
0.506665,0.911041
0.636937,0.693856
0.912592,0.339306
0.048010,0.358675
0.209496,0.690061
0.822741,0.686663
0.684155,0.102092
0.986669,0.559262
0.714908,0.189929
0.245232,0.666799
0.933314,0.685607
0.591368,0.920511
0.120603,0.322642
0.622484,0.492675
0.441266,0.737280
0.453970,0.807959
0.626246,0.964363
0.084472,0.865076
0.444202,0.788227
0.956147,0.570547
0.495809,0.130865
0.780637,0.508084
0.484624,0.387613
0.867914,0.667261
0.408401,0.765063
0.834290,0.586518
0.658945,0.877714
0.675972,0.961856
0.587375,0.433742
0.437900,0.601267
0.878473,0.414538
0.213918,0.298258
0.578796,0.298654
0.970930,0.366759
0.023527,0.080479
0.022933,0.841978
0.921402,0.815548
0.554511,0.269650
0.818221,0.378209
0.911173,0.049792
0.805418,0.563981
0.721969,0.001485
0.452683,0.255395
0.406190,0.926516
0.456246,0.355540
0.015541,0.150894
0.657527,0.952980
0.433347,0.907114
0.099815,0.018478
0.067841,0.178150
0.600508,0.640731
0.683528,0.202138
0.879463,0.766647
0.383191,0.858939
0.523593,0.732627
0.531413,0.007721
0.868640,0.328021
0.532535,0.417739
0.060450,0.848776
0.336633,0.984657
0.562364,0.355342
0.161057,0.116842
0.539893,0.096087
0.318683,0.526364
0.492972,0.531710
0.295387,0.451099
0.509536,0.586452
0.127796,0.866363
0.852504,0.009536
0.773477,0.640170
0.260245,0.105656
0.500528,0.172177
0.587474,0.613509
0.454827,0.520062
0.772949,0.447733
0.169966,0.007556
0.063288,0.299644
0.821883,0.537022
0.537451,0.364812
0.901175,0.745661
0.095790,0.249456
0.379496,0.904969
0.891672,0.649607
0.470831,0.728800
0.509437,0.349403
0.110869,0.095295
0.958028,0.390154
0.817429,0.104237
0.775754,0.928166
0.649574,0.639312
0.073550,0.958127
0.576618,0.792450
0.598528,0.296971
0.344981,0.077311
0.989870,0.297136
0.262192,0.105689
0.833432,0.177853
0.512242,0.589652
0.590477,0.416848
0.968290,0.695539
0.572164,0.628753
0.836831,0.142018
0.093381,0.426318
0.967630,0.324325
0.459315,0.782122
0.540289,0.520623
0.386392,0.544216
0.070877,0.602026
0.119580,0.545074
0.447568,0.749588
0.531644,0.924833
0.908137,0.066093
0.286313,0.367551
0.957929,0.216690
0.800502,0.269419
0.881278,0.338481
0.693526,0.216789
0.589058,0.286445
0.725665,0.266911
0.084604,0.907180
0.466772,0.029829
0.815449,0.130436
0.437207,0.434303
0.759982,0.697750
0.952584,0.008975
0.886458,0.543688
0.579357,0.511219
0.066818,0.926780
0.425592,0.400944
0.773906,0.960074
0.333597,0.127269
0.043259,0.889494
0.397017,0.987923
0.887712,0.917211
0.793770,0.755131
0.730251,0.878275
0.868904,0.058305
0.577674,0.028179
0.779087,0.846697
0.219428,0.627104
0.521052,0.858279
0.096944,0.619118
0.576981,0.484854
0.660595,0.392233
0.958094,0.461790
0.828714,0.425229
0.705405,0.137036
0.620273,0.569359
0.063222,0.926582
0.810599,0.366891
0.607800,0.103181
0.930476,0.746552
0.106118,0.402693
0.145516,0.260839
0.882400,0.862931
0.885369,0.419323
0.393156,0.121164
0.227546,0.839570
0.909061,0.401241
0.444301,0.011120
0.973075,0.912592
0.390286,0.960602
0.736686,0.218076
0.969148,0.507787
0.718868,0.336534
0.922326,0.881971
0.712499,0.693955
0.833366,0.356332
0.500957,0.287105
0.660826,0.380420
0.997591,0.430047
0.582492,0.965650
0.602851,0.086386
0.084109,0.857850
0.382136,0.545338
0.343034,0.794991
0.656966,0.733980
0.337425,0.240414
0.697783,0.349931
0.316901,0.186102
0.188280,0.008447
0.194747,0.452881
0.300634,0.892925
0.406652,0.578136
0.535241,0.436184
0.523131,0.021217
0.452419,0.649211
0.361051,0.660694
0.737643,0.635683
0.132746,0.333828
0.698839,0.416584
0.497459,0.650135
0.062727,0.819607
0.725962,0.967729
0.135386,0.443938
0.150201,0.354913
0.683594,0.043061
0.890748,0.406223
0.312842,0.868112
0.494292,0.310335
0.521085,0.375800
0.102587,0.635518
0.541807,0.305451
0.645945,0.535867
0.452914,0.166172
0.445687,0.580611
0.210024,0.861843
0.913021,0.232033
0.121362,0.908434
0.752260,0.245496
0.632284,0.223916
0.117007,0.512308
0.007457,0.114037
0.275160,0.613707
0.050815,0.554115
0.689104,0.304593
0.833003,0.388306
0.438890,0.786445
0.047713,0.264073
0.158714,0.419092
0.139279,0.081436
0.816010,0.006533
0.533129,0.123705
0.162014,0.276546
0.703524,0.564344
0.298654,0.063915
0.068105,0.993005
0.645648,0.791196
0.402132,0.081304
0.762258,0.983865
0.341879,0.219132
0.459480,0.689401
0.568501,0.573154
0.210519,0.579225
0.997657,0.623474
0.593777,0.233980
0.532502,0.243252
0.054808,0.838019
0.371808,0.134495
0.577014,0.132350
0.666238,0.763479
0.922920,0.314096
0.814063,0.022768
0.200224,0.915957
0.237247,0.539464
0.567874,0.784795
0.103313,0.980334
0.665941,0.611892
0.872138,0.241965
0.130601,0.616677
0.332079,0.064872
0.783739,0.157560
0.014981,0.099353
0.561605,0.088200
0.031281,0.169966
0.348875,0.233254
0.655646,0.118392
0.111727,0.362832
0.104699,0.405134
0.902924,0.680822
0.394839,0.097571
0.515310,0.781759
0.115192,0.458193
0.697156,0.806639
0.209694,0.737346
0.856596,0.819310
0.473108,0.916650
0.898766,0.658648
0.683924,0.283805
0.947172,0.812908
0.961130,0.815647
0.347786,0.286676
0.469445,0.306639
0.272454,0.740183
0.588167,0.307365
0.573319,0.865043
0.034284,0.782551
0.862337,0.594404
0.454860,0.234079
0.778592,0.260278
0.134792,0.766449
0.048637,0.824886
0.316703,0.875767
0.154425,0.627005
0.405794,0.841253
0.388537,0.690688
0.437636,0.794496
0.833333,0.648848
0.495314,0.598264
0.696001,0.898106
0.012209,0.469148
0.087639,0.690820
0.985877,0.817198
0.579489,0.553422
0.089388,0.185409
0.284894,0.889296
0.715304,0.953871
0.312941,0.060318
0.511219,0.374381
0.415561,0.391474
0.058635,0.331255
0.026298,0.973933
0.496898,0.510889
0.966838,0.870026
0.323896,0.639510
0.384445,0.992180
0.738006,0.649310
0.194813,0.677721
0.311918,0.564113
0.336303,0.024187
0.505939,0.159968
0.512803,0.513661
0.686399,0.346730
0.370323,0.635617
0.323104,0.322477
0.249027,0.464297
0.582162,0.856563
0.546426,0.323995
0.435854,0.725368
0.528641,0.759190
0.394674,0.576322
0.487098,0.124035
0.291064,0.333300
0.770408,0.325777
0.735531,0.031809
0.771662,0.470963
0.949944,0.002937
0.435062,0.505114
0.393222,0.876856
0.238831,0.814294
0.838712,0.053983
0.415000,0.284729
0.962747,0.971821
0.624266,0.147661
0.745958,0.396786
0.554610,0.244968
0.835148,0.133109
0.805649,0.894014
0.761466,0.765426
0.206461,0.648947
0.303636,0.615291
0.920115,0.826536
0.334455,0.159506
0.189962,0.434204
0.482512,0.680723
0.506797,0.080545
0.659506,0.853329
0.771893,0.767835
0.989441,0.063222
0.188840,0.873820
0.290669,0.292153
0.702699,0.248730
0.157593,0.780110
0.947469,0.174421
0.011879,0.999439
0.031215,0.897875
0.337590,0.429420
0.725995,0.857817
0.141028,0.539662
0.115027,0.818848
0.668943,0.837194
0.385567,0.992642
0.929849,0.728767
0.998944,0.343727
0.813832,0.119151
0.160727,0.493368
0.483469,0.856464
0.670428,0.306969
0.639477,0.796938
0.347027,0.068798
0.339669,0.832937
0.081436,0.260509
0.925130,0.806177
0.192074,0.657890
0.843628,0.153270
0.255692,0.361579
0.721903,0.189467
0.441398,0.587342
0.476539,0.019567
0.485547,0.365439
0.025869,0.853494
0.423546,0.796212
0.424074,0.943971
0.514354,0.357751
0.951594,0.531149
0.717185,0.354616
0.634561,0.992015
0.506335,0.620933
0.580512,0.797004
0.264304,0.080149
0.194516,0.785224
0.261136,0.054082
0.652874,0.301755
0.637794,0.900251
0.059262,0.838052
0.133505,0.140170
0.828615,0.108493
0.688478,0.660265
0.725797,0.561902
0.107173,0.643965
0.326074,0.758332
0.756847,0.428760
0.416551,0.744308
0.227909,0.016762
0.971128,0.883059
0.057381,0.881245
0.811918,0.569095
0.833498,0.881179
0.523527,0.557744
0.520128,0.928892
0.938989,0.764172
0.561836,0.433281
0.070778,0.521811
0.102653,0.748532
0.553092,0.743219
0.575596,0.829506
0.423612,0.670296
0.435359,0.287171
0.444004,0.391771
0.922293,0.382334
0.706857,0.759223
0.868541,0.581997
0.515607,0.100178
0.165974,0.230086
0.380585,0.573583
0.077839,0.653006
0.310104,0.313337
0.025968,0.892266
0.440474,0.464627
0.318551,0.913317
0.470402,0.085429
0.436085,0.693262
0.568138,0.237148
0.148452,0.788095
0.384544,0.547845
0.754933,0.226292
0.089289,0.920940
0.267967,0.396423
0.820828,0.182538
0.356893,0.395532
0.026694,0.029301
0.564608,0.039629
0.544744,0.816010
0.148089,0.349106
0.322477,0.044216
0.141820,0.604864
0.250445,0.033129
0.824787,0.697981
0.033954,0.048703
0.805913,0.376691
0.806606,0.788755
0.925097,0.661354
0.186432,0.749192
0.878803,0.856728
0.270343,0.352372
0.227051,0.606085
0.824424,0.243120
0.971920,0.815317
0.192800,0.229921
0.967762,0.545206
0.481885,0.772289
0.399591,0.829407
0.327790,0.653270
0.050221,0.358741
0.587540,0.701412
0.466112,0.638949
0.702600,0.895697
0.140665,0.054841
0.052960,0.432291
0.055831,0.351548
0.546723,0.464199
0.486636,0.839537
0.212070,0.395565
0.262819,0.034977
0.940639,0.015772
0.843958,0.712796
0.312116,0.596912
0.370158,0.665413
0.294892,0.447238
0.424899,0.922458
0.655415,0.657494
0.072230,0.085165
0.350921,0.647859
0.005444,0.428001
0.931004,0.613773
0.196397,0.565466
0.582756,0.256880
0.647990,0.181878
0.802745,0.282023
0.264931,0.506434
0.301722,0.103841
0.592853,0.860061
0.374513,0.925592
0.039662,0.196628
0.782023,0.818881
0.721606,0.842869
0.390616,0.968785
0.793110,0.625553
0.617402,0.591533
0.572362,0.740348
0.870686,0.335742
0.882367,0.745760
0.879727,0.266482
0.428331,0.833399
0.242196,0.339966
0.414208,0.472184
0.827328,0.212928
0.468422,0.622451
0.097538,0.058041
0.678546,0.982809
0.027453,0.037517
0.694384,0.452782
0.735762,0.875899
0.811160,0.649706
0.703722,0.745826
0.332508,0.277833
0.857091,0.785686
0.557744,0.133538
0.371148,0.967795
0.464166,0.455289
0.369696,0.307200
0.215898,0.836666
0.917343,0.901835
0.860523,0.110440
0.144526,0.995116
0.713126,0.154392
0.940573,0.554544
0.832673,0.378374
0.382466,0.078169
0.399459,0.444697
0.305220,0.485448
